"project.description.id","trap.visit.id","site.name","sub.site.name","visit.type","fish.processed","trap.functioning","counter.at.end","rpm.revolutions.at.start","rpm.revolutions.at.end","include.catch","water.temp","turbidity","date","time","calendar.year","water.year"
2,10815,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6697,5,5,"Yes",10,3.28999996185303,2025-03-29,10:32:01,2025,2025
2,10816,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4750,3,3.5,"Yes",10,3.28999996185303,2025-03-29,10:57:12,2025,2025
2,10820,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2517,1.39999997615814,2.5,"Yes",9.5,2.79999995231628,2025-03-30,08:39:10,2025,2025
2,10826,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",2375,1.39999997615814,1.70000004768372,"Yes",12,3.77999997138977,2025-03-30,10:31:08,2025,2025
2,10822,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6555,4.59999990463257,5,"Yes",10,2.78999996185303,2025-03-30,10:51:24,2025,2025
2,10824,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4275,3.20000004768372,3,"Yes",10,2.78999996185303,2025-03-30,11:15:31,2025,2025
2,10823,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",5415,4.09999990463257,5.30000019073486,"Yes",10,3.71000003814697,2025-03-31,10:05:20,2025,2025
2,10825,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",3800,3.59999990463257,3,"Yes",10,3.71000003814697,2025-03-31,10:08:44,2025,2025
2,10827,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2517,1.5,1.70000004768372,"Yes",10,4.30999994277954,2025-03-31,12:29:42,2025,2025
2,10828,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",2375,1.60000002384186,2,"Yes",13,4.92000007629395,2025-03-31,13:02:09,2025,2025
2,10834,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",5225,3.59999990463257,3,"Yes",10,6.34999990463257,2025-04-01,11:00:36,2025,2025
2,10833,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",7267,4.90000009536743,4.40000009536743,"Yes",10,6.34999990463257,2025-04-01,11:15:50,2025,2025
2,10829,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1900,1,2,"Yes",11,2.79999995231628,2025-04-01,12:38:57,2025,2025
2,10831,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",4417,1.39999997615814,1.79999995231628,"Yes",10,9.40999984741211,2025-04-01,12:45:06,2025,2025
2,10836,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6127,4.40000009536743,4.59999990463257,"Yes",9,2.69000005722046,2025-04-02,09:00:38,2025,2025
2,10835,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4275,2.90000009536743,3.29999995231628,"Yes",9,2.69000005722046,2025-04-02,09:01:15,2025,2025
2,10832,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",1947,1.5,1.70000004768372,"Yes",9,4.51999998092651,2025-04-02,10:10:17,2025,2025
2,10830,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1900,1.20000004768372,1.79999995231628,"Yes",13,2.84999990463257,2025-04-02,14:50:28,2025,2025
2,10838,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",5225,2.5,4.5,"Yes",9.5,4.96000003814697,2025-04-03,10:24:21,2025,2025
2,10837,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6697,4.5,4.90000009536743,"Yes",9.5,4.96000003814697,2025-04-03,10:24:48,2025,2025
2,10849,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1425,1.10000002384186,1.20000004768372,"Yes",11,4.40999984741211,2025-04-03,10:54:33,2025,2025
2,10839,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2232,1.29999995231628,1.39999997615814,"Yes",9.5,6.15000009536743,2025-04-03,11:46:23,2025,2025
2,10850,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1900,1.60000002384186,1.20000004768372,"Yes",10,3.24000000953674,2025-04-04,09:21:24,2025,2025
2,10843,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6412,4.30000019073486,4.59999990463257,"Yes",10,2.95000004768372,2025-04-04,09:53:35,2025,2025
2,10846,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4750,2.90000009536743,3.20000004768372,"Yes",10,2.95000004768372,2025-04-04,10:12:49,2025,2025
2,10840,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",1757,1.10000002384186,2.40000009536743,"Yes",11,3.16000008583069,2025-04-04,11:25:36,2025,2025
2,10851,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1900,1.20000004768372,1.39999997615814,"Yes",11,4.01999998092651,2025-04-05,09:45:45,2025,2025
2,10841,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2327,1.39999997615814,2.20000004768372,"Yes",11,3.17000007629395,2025-04-05,09:50:05,2025,2025
2,10847,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",3800,2.20000004768372,2.59999990463257,"Yes",10.5,3.10999989509583,2025-04-05,10:57:39,2025,2025
2,10844,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6270,4,4,"Yes",10.5,3.10999989509583,2025-04-05,11:12:12,2025,2025
2,10845,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",4895,3.59999990463257,5.30000019073486,"Yes",11,4.61999988555908,2025-04-06,07:32:26,2025,2025
2,10848,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",2850,1.79999995231628,3.40000009536743,"Yes",11,4.61999988555908,2025-04-06,09:45:36,2025,2025
2,10842,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2375,1.20000004768372,2.29999995231628,"Yes",11,2.70000004768372,2025-04-06,11:07:07,2025,2025
2,10858,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1900,1.60000002384186,1.29999995231628,"Yes",12,2.86999988555908,2025-04-06,12:41:29,2025,2025
2,10854,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",7457,4.59999990463257,4.59999990463257,"Yes",11,2.67000007629395,2025-04-07,10:30:15,2025,2025
2,10853,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4750,2.59999990463257,2.59999990463257,"Yes",11,2.67000007629395,2025-04-07,12:25:24,2025,2025
2,10852,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2422,1.29999995231628,2.79999995231628,"Yes",10.5,2.98000001907349,2025-04-07,12:35:48,2025,2025
2,10859,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1425,0.899999976158142,0.5,"Yes",11,3.59999990463257,2025-04-07,12:40:35,2025,2025
2,10857,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",3800,2,3.70000004768372,"Yes",11.5,2.57999992370605,2025-04-08,10:09:49,2025,2025
2,10856,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6412,4.19999980926514,4.59999990463257,"Yes",11.5,2.57999992370605,2025-04-08,10:15:07,2025,2025
2,10860,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1425,1.20000004768372,1,"Yes",11,2.84999990463257,2025-04-08,11:58:07,2025,2025
2,10855,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3135,1.79999995231628,2.79999995231628,"Yes",11.5,5.23000001907349,2025-04-08,12:29:30,2025,2025
2,10862,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",5795,3.90000009536743,3.90000009536743,"Yes",12,2.5699999332428,2025-04-09,10:23:50,2025,2025
2,10863,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4275,2.70000004768372,2.70000004768372,"Yes",12,2.5699999332428,2025-04-09,10:38:23,2025,2025
2,10861,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2992,0.899999976158142,1.89999997615814,"Yes",11.5,2.53999996185303,2025-04-09,12:53:20,2025,2025
2,10872,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1425,1.20000004768372,1,"Yes",13,2.60999989509583,2025-04-09,14:30:59,2025,2025
2,10868,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",10640,3,3.5,"Yes",12,2.41000008583069,2025-04-10,09:58:26,2025,2025
2,10878,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",3325,1.89999997615814,1.89999997615814,"Yes",12,2.41000008583069,2025-04-10,10:00:33,2025,2025
2,10873,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1475,1.20000004768372,1.79999995231628,"Yes",13,2.58999991416931,2025-04-10,10:39:16,2025,2025
2,10864,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2327,1.29999995231628,1.5,"Yes",12,2.58999991416931,2025-04-10,14:04:49,2025,2025
2,10874,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1900,1.39999997615814,1.5,"Yes",13,3.04999995231628,2025-04-11,09:37:07,2025,2025
2,10869,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",4797,3.20000004768372,5.19999980926514,"Yes",12,4.61999988555908,2025-04-11,10:54:26,2025,2025
2,10879,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",2375,1.10000002384186,3.59999990463257,"Yes",12,4.61999988555908,2025-04-11,11:02:33,2025,2025
2,10865,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",1425,1,1.29999995231628,"Yes",12,2.75999999046326,2025-04-11,13:46:05,2025,2025
2,10875,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1900,1.39999997615814,1.20000004768372,"Yes",12,4.78999996185303,2025-04-12,08:43:07,2025,2025
2,10866,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",1330,1,1.5,"Yes",11.5,2.32999992370605,2025-04-12,09:24:06,2025,2025
2,10880,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",3800,2.09999990463257,2,"Yes",12,3.82999992370605,2025-04-12,10:37:36,2025,2025
2,10870,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",7125,5,4.80000019073486,"Yes",12,3.82999992370605,2025-04-12,11:00:50,2025,2025
2,10867,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2042,0.699999988079071,1.89999997615814,"Yes",11.5,2.86999988555908,2025-04-13,09:52:17,2025,2025
2,10876,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",2375,1.29999995231628,1.10000002384186,"Yes",13,3.25999999046326,2025-04-13,10:45:48,2025,2025
2,10881,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",3325,1.70000004768372,3.09999990463257,"Yes",13,3.08999991416931,2025-04-13,10:51:42,2025,2025
2,10871,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6507,4.40000009536743,4.5,"Yes",13,3.08999991416931,2025-04-13,11:15:08,2025,2025
2,10884,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6507,4.30000019073486,4.19999980926514,"Yes",12.5,3,2025-04-14,10:45:35,2025,2025
2,10882,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",2850,2.09999990463257,2.59999990463257,"Yes",12.5,3,2025-04-14,11:17:11,2025,2025
2,10886,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1900,1,0.899999976158142,"Yes",13.5,3.1800000667572,2025-04-14,12:30:28,2025,2025
2,10877,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3182,1.60000002384186,1.89999997615814,"Yes",12.5,2.19000005722046,2025-04-14,12:33:16,2025,2025
2,10887,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",950,0.800000011920929,1.10000002384186,"Yes",14,3.71000003814697,2025-04-15,09:30:43,2025,2025
2,10885,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6222,3.70000004768372,4.80000019073486,"Yes",12.5,2.73000001907349,2025-04-15,11:58:07,2025,2025
2,10883,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",3325,2.20000004768372,3.5,"Yes",12.5,2.73000001907349,2025-04-15,12:15:52,2025,2025
2,10888,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2470,1.79999995231628,2,"Yes",13,5.48000001907349,2025-04-15,13:54:21,2025,2025
2,10889,"Sunset Pumps","Sunset West bank","Continue trapping","Processed fish","Trap functioning normally",1425,0.600000023841858,0.699999988079071,"Yes",13,6.6100001335144,2025-04-16,09:45:09,2025,2025
2,10892,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4275,2.5,2.79999995231628,"Yes",12,2.15000009536743,2025-04-16,10:18:50,2025,2025
2,10891,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6460,3.70000004768372,5,"Yes",12,2.15000009536743,2025-04-16,10:21:02,2025,2025
2,10890,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2137,1.5,1.70000004768372,"Yes",12.5,5.71000003814697,2025-04-16,11:45:08,2025,2025
2,10893,"Sunset Pumps","Sunset West bank","End trapping","Processed fish","Trap functioning normally",475,0,NA,"Yes",14,4.57999992370605,2025-04-17,10:27:37,2025,2025
2,10906,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4275,2.70000004768372,2.59999990463257,"Yes",13,3.51999998092651,2025-04-17,10:59:50,2025,2025
2,10900,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",8360,5.40000009536743,5.19999980926514,"Yes",13,3.51999998092651,2025-04-17,11:08:15,2025,2025
2,10894,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2232,1.20000004768372,1.20000004768372,"Yes",13,4.55999994277954,2025-04-17,12:45:00,2025,2025
2,10901,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",7172,5.5,5.30000019073486,"Yes",12,2.5,2025-04-18,09:45:52,2025,2025
2,10907,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",3325,2.59999990463257,2.59999990463257,"Yes",12,2.5,2025-04-18,09:50:06,2025,2025
2,10895,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",1995,0.800000011920929,2,"Yes",12,2.70000004768372,2025-04-18,12:12:38,2025,2025
2,10902,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",7600,4.69999980926514,4.80000019073486,"Yes",14,1.83000004291534,2025-04-19,11:10:54,2025,2025
2,10908,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",3800,2,2,"Yes",14,1.83000004291534,2025-04-19,11:38:20,2025,2025
2,10896,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3467,2.40000009536743,2.5,"Yes",13,2.38000011444092,2025-04-19,12:53:04,2025,2025
2,10897,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2850,2,2.20000004768372,"Yes",12.5,2.55999994277954,2025-04-20,10:27:51,2025,2025
2,10903,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6887,4.5,5.09999990463257,"Yes",14.5,2.85999989509583,2025-04-20,12:05:06,2025,2025
2,10909,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",2850,2.70000004768372,3.5,"Yes",14.5,2.85999989509583,2025-04-20,12:15:06,2025,2025
2,10904,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6602,4.90000009536743,4.5,"Yes",14.5,3.33999991416931,2025-04-21,10:28:10,2025,2025
2,10910,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4750,3.29999995231628,3.29999995231628,"Yes",14.5,3.33999991416931,2025-04-21,10:55:36,2025,2025
2,10898,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning but not normally",3705,0,2.29999995231628,"Yes",14,2.78999996185303,2025-04-21,13:05:30,2025,2025
2,10911,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4275,2.70000004768372,3.90000009536743,"Yes",17,8,2025-04-22,10:25:23,2025,2025
2,10905,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6412,4.5,5.40000009536743,"Yes",17,8,2025-04-22,10:25:56,2025,2025
2,10899,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3040,1.89999997615814,2,"Yes",14,3.0699999332428,2025-04-22,12:19:57,2025,2025
2,10914,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",7742,5,5.09999990463257,"Yes",15,5.09999990463257,2025-04-23,10:45:11,2025,2025
2,10913,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4750,3.20000004768372,3.20000004768372,"Yes",15,5.09999990463257,2025-04-23,10:45:43,2025,2025
2,10912,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2802,1.79999995231628,2.70000004768372,"Yes",14,2.71000003814697,2025-04-23,13:00:12,2025,2025
2,10915,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3800,3,2.90000009536743,"Yes",13,1.70000004768372,2025-04-24,10:41:23,2025,2025
2,10919,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",7030,4,4.59999990463257,"Yes",13,1.79999995231628,2025-04-24,13:02:59,2025,2025
2,10923,"Herringer Riffle","Herringer_Upper_west","End trapping","Processed fish","Trap functioning normally",950,0,NA,"Yes",13,1.79999995231628,2025-04-24,13:12:51,2025,2025
2,10920,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",5130,4.19999980926514,4.19999980926514,"Yes",13.5,3.5699999332428,2025-04-25,10:10:22,2025,2025
2,10916,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3752,2.5,2.20000004768372,"Yes",13,2.00999999046326,2025-04-25,12:29:11,2025,2025
2,10917,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3325,2.20000004768372,2.70000004768372,"Yes",12.5,2.5,2025-04-26,10:18:21,2025,2025
2,10921,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",5890,3.70000004768372,3.79999995231628,"Yes",13,3.55999994277954,2025-04-26,12:10:38,2025,2025
2,10918,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3705,2.70000004768372,2.5,"Yes",11,2.29999995231628,2025-04-27,09:43:36,2025,2025
2,10922,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",5035,3.90000009536743,3.5,"Yes",13,4.90999984741211,2025-04-27,11:05:59,2025,2025
2,10928,"Herringer Riffle","Herringer_Upper_west","Start trap & begin trapping","Not applicable","Trap functioning normally",NA,NA,4,"Yes",14,1.69000005722046,2025-04-28,10:45:29,2025,2025
2,10926,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",5130,3.40000009536743,4.69999980926514,"Yes",14,1.69000005722046,2025-04-28,10:50:25,2025,2025
2,10924,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",4180,2.5,2.5,"Yes",13,2.05999994277954,2025-04-28,13:22:55,2025,2025
2,10927,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6697,4.59999990463257,4.5,"Yes",15,1.8400000333786,2025-04-29,11:08:46,2025,2025
2,10929,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",5700,4,3.90000009536743,"Yes",15,1.8400000333786,2025-04-29,11:38:41,2025,2025
2,10925,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3277,2.20000004768372,NA,"Yes",14.5,2.28999996185303,2025-04-29,12:53:22,2025,2025
2,10931,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6602,4.40000009536743,5.19999980926514,"Yes",16,3.65000009536743,2025-04-30,10:15:29,2025,2025
2,10932,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",5225,3.79999995231628,3.79999995231628,"Yes",16,3.65000009536743,2025-04-30,10:45:43,2025,2025
2,10930,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",2707,1.79999995231628,2.5,"Yes",15,3.17000007629395,2025-04-30,12:00:40,2025,2025
2,10934,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",7410,4.19999980926514,5.19999980926514,"Yes",16,2.5,2025-05-01,09:55:24,2025,2025
2,10935,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",5225,3.90000009536743,4.09999990463257,"Yes",16,2.5,2025-05-01,10:15:33,2025,2025
2,10933,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3847,2.5,2.70000004768372,"Yes",14,2.15000009536743,2025-05-01,11:48:47,2025,2025
2,10936,"Herringer Riffle","Herringer_Upper_west","End trapping","Processed fish","Trap functioning normally",6650,4.19999980926514,NA,"Yes",16,1.75999999046326,2025-05-02,10:33:05,2025,2025
2,10937,"Herringer Riffle","Herringer_east","End trapping","Processed fish","Trap functioning normally",7980,5.19999980926514,NA,"Yes",16,1.75999999046326,2025-05-02,10:38:13,2025,2025
2,10938,"Eye Riffle","Eye riffle_north","End trapping","Processed fish","Trap functioning normally",3705,2.5,NA,"Yes",15,1.71000003814697,2025-05-02,12:20:54,2025,2025
2,10939,"Eye Riffle","Eye riffle_north","Start trap & begin trapping","Not applicable","Trap functioning normally",NA,NA,2.59999990463257,"Yes",14,2.10999989509583,2025-05-05,10:25:58,2025,2025
2,10940,"Herringer Riffle","Herringer_east","Start trap & begin trapping","Not applicable","Trap functioning normally",NA,NA,5.5,"Yes",16.5,1.79999995231628,2025-05-05,11:18:15,2025,2025
2,10941,"Herringer Riffle","Herringer_Upper_west","Start trap & begin trapping","Not applicable","Trap functioning normally",NA,NA,4.59999990463257,"Yes",16.5,1.79999995231628,2025-05-05,11:18:26,2025,2025
2,10944,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",7267,5.5,5.5,"Yes",16,2.98000001907349,2025-05-06,09:27:35,2025,2025
2,10943,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",5700,4.19999980926514,4.30000019073486,"Yes",16,2.98000001907349,2025-05-06,09:39:14,2025,2025
2,10942,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3847,2.59999990463257,2.5,"Yes",14,1.64999997615814,2025-05-06,11:02:37,2025,2025
2,10945,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",7885,5,5.09999990463257,"Yes",17,1.75,2025-05-07,10:26:16,2025,2025
2,10947,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",5700,3.70000004768372,3.90000009536743,"Yes",17,1.75,2025-05-07,10:44:23,2025,2025
2,10946,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3562,2.29999995231628,2.29999995231628,"Yes",15,1.41999995708466,2025-05-07,11:58:26,2025,2025
2,10950,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6935,5,4.90000009536743,"Yes",17,1.74000000953674,2025-05-08,10:08:27,2025,2025
2,10949,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",5225,3.5,3.40000009536743,"Yes",17,1.74000000953674,2025-05-08,10:20:57,2025,2025
2,10948,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3325,2.09999990463257,2,"Yes",14.5,1.72000002861023,2025-05-08,12:14:08,2025,2025
2,10951,"Eye Riffle","Eye riffle_north","End trapping","Processed fish","Trap functioning normally",2802,2,NA,"Yes",14,1.72000002861023,2025-05-09,10:04:13,2025,2025
2,10953,"Herringer Riffle","Herringer_Upper_west","End trapping","Processed fish","Trap functioning normally",4750,3.09999990463257,3.09999990463257,"Yes",17.5,1.35000002384186,2025-05-09,11:33:55,2025,2025
2,10952,"Herringer Riffle","Herringer_east","End trapping","Processed fish","Trap functioning normally",6984,4.40000009536743,NA,"Yes",17.5,1.35000002384186,2025-05-09,11:44:45,2025,2025
2,10960,"Herringer Riffle","Herringer_Upper_west","Start trap & begin trapping","Not applicable","Trap functioning normally",NA,NA,3.29999995231628,"Yes",15,1.60000002384186,2025-05-12,10:15:15,2025,2025
2,10956,"Herringer Riffle","Herringer_east","Start trap & begin trapping","Not applicable","Trap functioning normally",NA,NA,4.5,"Yes",NA,NA,2025-05-12,10:15:18,2025,2025
2,10954,"Eye Riffle","Eye riffle_north","Start trap & begin trapping","Not applicable","Trap functioning normally",NA,NA,2.20000004768372,"Yes",13,1.67999994754791,2025-05-12,12:44:21,2025,2025
2,10957,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",6792,4.59999990463257,4.80000019073486,"Yes",16,3.53999996185303,2025-05-13,10:36:10,2025,2025
2,10961,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",4750,3.5,3.40000009536743,"Yes",16,3.53999996185303,2025-05-13,10:52:57,2025,2025
2,10955,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3230,2.20000004768372,2.29999995231628,"Yes",14,1.39999997615814,2025-05-13,12:01:37,2025,2025
2,10959,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",7030,4.5,4.59999990463257,"Yes",16.5,1.62000000476837,2025-05-14,12:05:31,2025,2025
2,10962,"Herringer Riffle","Herringer_Upper_west","Continue trapping","Processed fish","Trap functioning normally",5225,3.20000004768372,3.29999995231628,"Yes",16.5,1.62000000476837,2025-05-14,12:21:23,2025,2025
2,10958,"Eye Riffle","Eye riffle_north","Continue trapping","Processed fish","Trap functioning normally",3277,2.5,NA,"Yes",14,1.51999998092651,2025-05-14,13:23:20,2025,2025
2,10965,"Herringer Riffle","Herringer_east","Continue trapping","Processed fish","Trap functioning normally",5890,4.69999980926514,4.40000009536743,"Yes",14,1.37000000476837,2025-05-15,09:52:01,2025,2025
