MethodCode,StationCode,SampleDate,SampleTime,GearID,StreamGauge,TrapStatus,Debris,GearConditionCode,TimePerRevBefore,TimePerRevAfter,TrapRevolutions,Comments
RSTR,ST040X,2017-02-15,20:00:00,RSTR8,1.85,NA,Light,1,NA,NA,1796,NA
RSTR,ST040X,2017-02-15,21:15:00,RSTR8,1.85,NA,Light,1,NA,NA,1988,NA
RSTR,ST040X,2017-02-16,08:45:00,RSTR8,1.84,NA,Light,1,21.6,26.3,3873,Reset counter.
RSTR,ST040X,2017-02-17,04:15:00,RSTR8,n/p,NA,Medium,1,NA,NA,3317,NA
RSTR,ST040X,2017-02-17,07:45:00,RSTR8,2.82,NA,Light,1,15.9,16.3,3921,Reset counter; removed blocks to lower cone.
RSTR,ST040X,2017-02-17,21:00:00,RSTR8,2.97,NA,Medium,2,NA,NA,311,Reset counter because total revs. Seemed low.
RSTR,ST040X,2017-02-18,04:30:00,RSTR8,2.9,NA,Light,1,NA,NA,31,Counter not working.
RSTR,ST040X,2017-02-18,08:00:00,RSTR8,2.98,NA,Light,2,43.3,41.7,47,Moved wires on counter - started working.
RSTR,ST040X,2017-02-18,19:30:00,RSTR8,2.9,NA,Medium,1,NA,NA,2861,NA
RSTR,ST040X,2017-02-19,08:45:00,RSTR8,2.86,NA,Light,1,15.9,14.9,6062,Reset counter
RSTR,ST040X,2017-02-20,00:30:00,RSTR8,2.82,NA,Light,1,NA,NA,3775,NA
RSTR,ST040X,2017-02-20,04:00:00,RSTR8,2.9,NA,Light,1,NA,NA,4573,NA
RSTR,ST040X,2017-02-20,07:30:00,RSTR8,2.9,NA,Light,1,14,14.8,4901,Reset counter
RSTR,ST040X,2017-02-20,11:45:00,RSTR8,3.24,NA,Light,1,NA,NA,89,Monitor RST from 1130-1545 hours. Pulled RST 4' closer to bank.
RSTR,ST040X,2017-02-20,17:45:00,RSTR8,5,NA,Medium,3,NA,NA,196,Trap stopped during process due to log. Moved trap towards North Bank 3 ft.
RSTR,ST040X,2017-02-20,19:30:00,RSTR8,5.6,NA,Light,1,NA,NA,571,NA
RSTR,ST040X,2017-02-20,21:30:00,RSTR8,n/p,NA,Light,1,NA,NA,1224,Stream gauge under water.
RSTR,ST040X,2017-02-20,23:30:00,RSTR8,n/p,NA,Light,1,NA,NA,1753,Stream gauge under water.
RSTR,ST040X,2017-02-21,00:30:00,RSTR8,6.3,3,Light,3,NA,NA,1945,Trap stopped on arrival. Big log needed chainsaw. Raised cone at 0030; lowered cone at 0145. Reset counter.
RSTR,ST040X,2017-02-21,03:00:00,RSTR8,6.2,NA,Light,1,NA,NA,319,NA
RSTR,ST040X,2017-02-21,04:00:00,RSTR8,6.17,NA,Light,1,NA,NA,442,NA
RSTR,ST040X,2017-02-21,05:00:00,RSTR8,6.1,NA,Light,1,NA,NA,455,Looked at counter; was not counting consistently. Looks like bushing is wearing down which caused the cone to slide back and now the magnet is not lining up.
RSTR,ST040X,2017-02-21,07:00:00,RSTR8,6.2,NA,Light,1,13.4,13.8,485,Reset counter.
RSTR,ST040X,2017-02-21,10:00:00,RSTR8,6,NA,Light,1,NA,NA,NA,Fixed counter. Reset counter.
RSTR,ST040X,2017-02-21,14:15:00,RSTR8,5.7,NA,Light,1,NA,NA,1317,NA
RSTR,ST040X,2017-02-21,18:45:00,RSTR8,5.7,NA,Light,1,NA,NA,2533,NA
RSTR,ST040X,2017-02-21,22:30:00,RSTR8,5.8,NA,Light,1,NA,NA,3704,NA
RSTR,ST040X,2017-02-22,03:30:00,RSTR8,4.95,NA,Light,1,NA,NA,4935,NA
RSTR,ST040X,2017-02-22,06:30:00,RSTR8,4.3,NA,Light,1,NA,NA,5633,NA
RSTR,ST040X,2017-02-22,08:00:00,RSTR8,4.22,NA,Light,1,17.3,16.9,5948,Reset counter.
RSTR,ST040X,2017-02-22,19:15:00,RSTR8,3.8,NA,Light,1,NA,NA,2083,NA
RSTR,ST040X,2017-02-23,08:30:00,RSTR8,3.62,NA,Medium,1,23.2,21.5,4361,Counter was reset.
RSTR,ST040X,2017-02-23,20:15:00,RSTR8,3.59,NA,Light,1,NA,NA,3160,NA
RSTR,ST040X,2017-02-24,08:45:00,RSTR8,3.56,NA,Light,1,12.3,13.8,6391,Reset counter
RSTR,ST040X,2017-02-24,18:00:00,RSTR8,3.54,NA,Light,1,NA,NA,2550,NA
RSTR,ST040X,2017-02-24,20:45:00,RSTR8,3.44,NA,Light,1,NA,NA,3121,NA
RSTR,ST040X,2017-02-24,22:15:00,RSTR8,3.38,NA,Light,1,NA,NA,3399,NA
RSTR,ST040X,2017-02-25,08:00:00,RSTR8,2.68,NA,Light,3,NA,19,4706,Trap was stopped due to decrease in water flow. Moved trap 3ft more feet out from shore. Reset counter.
RSTR,ST040X,2017-02-25,18:15:00,RSTR8,2.63,NA,Light,1,NA,NA,1839,NA
RSTR,ST040X,2017-02-25,20:30:00,RSTR8,2.63,NA,Light,1,NA,NA,2286,First check after release
RSTR,ST040X,2017-02-25,21:45:00,RSTR8,2.63,NA,Light,1,NA,NA,2524,NA
RSTR,ST040X,2017-02-26,08:30:00,RSTR8,2.59,NA,Light,1,17.8,18.6,4565,Reset counter
RSTR,ST040X,2017-02-27,09:00:00,RSTR8,2,NA,Light,3,27.1,24.2,4523,Reset counter; trap was hitting bottom on arrival. Raised trap up 6 in up onto blocks.
RSTR,ST040X,2017-02-28,08:45:00,RSTR8,1.84,NA,Light,1,40.5,31.9,2412,Reset counter; 7 chn were released due to stress. 1 mort do to marking.
RSTR,ST040X,2017-03-01,09:15:00,RSTR8,1.8,NA,Light,1,40.8,38.5,2505,Reset counter
RSTR,ST040X,2017-03-01,18:15:00,RSTR8,2.8,NA,Light,1,NA,NA,921,NA
RSTR,ST040X,2017-03-01,20:45:00,RSTR8,2.8,NA,Light,1,NA,NA,1121,NA
RSTR,ST040X,2017-03-01,21:45:00,RSTR8,2.8,NA,Light,1,NA,NA,1198,NA
RSTR,ST040X,2017-03-02,08:30:00,RSTR8,2.8,NA,Light,1,48.9,26.4,1897,Reset counter
RSTR,ST040X,2017-03-02,18:00:00,RSTR8,1.79,NA,Light,1,NA,NA,1103,NA
RSTR,ST040X,2017-03-02,20:00:00,RSTR8,1.79,NA,Light,1,NA,NA,1231,NA
RSTR,ST040X,2017-03-02,21:15:00,RSTR8,1.79,NA,Light,1,NA,NA,1342,NA
RSTR,ST040X,2017-03-03,07:45:00,RSTR8,1.78,NA,Light,1,53.4,24.1,2200,"Raised cone 12"" due to low flow."
RSTR,ST040X,2017-03-04,08:30:00,RSTR8,1.82,NA,Light,1,29.6,28.1,2935,Reset counter
RSTR,ST040X,2017-03-05,08:30:00,RSTR8,1.82,NA,Light,1,32.4,33,3189,Reset counter
RSTR,ST040X,2017-03-06,08:45:00,RSTR8,2.82,NA,Light,1,34.9,29.3,2748,Reset counter
RSTR,ST040X,2017-03-07,09:15:00,RSTR8,1.77,NA,Light,2,36.2,28.4,2683,Partial cell block in one cell. Reset counter
RSTR,ST040X,2017-03-07,18:00:00,RSTR8,1.78,NA,Light,1,NA,NA,1165,NA
RSTR,ST040X,2017-03-07,20:00:00,RSTR8,1.78,NA,Light,1,NA,NA,1408,NA
RSTR,ST040X,2017-03-07,21:15:00,RSTR8,1.78,NA,Light,1,NA,NA,1562,NA
RSTR,ST040X,2017-03-08,09:00:00,RSTR8,1.76,NA,Light,1,37.5,20.1,2615,Reset counter; repositioned trap with Tpost. After revs taken after trap was repositioned.
RSTR,ST040X,2017-03-08,18:00:00,RSTR8,1.79,NA,Light,1,NA,NA,1692,NA
RSTR,ST040X,2017-03-08,20:30:00,RSTR8,1.79,NA,Light,1,NA,NA,2059,NA
RSTR,ST040X,2017-03-08,21:45:00,RSTR8,1.79,NA,Light,1,NA,NA,2299,NA
RSTR,ST040X,2017-03-09,09:15:00,RSTR8,1.8,NA,Light,1,27.1,24.1,4241,Reset counter
RSTR,ST040X,2017-03-10,09:00:00,RSTR8,1.78,NA,Light,1,32.2,22.5,3579,Moved trap out 5' into more flow @11:45 am.  Reset counter
RSTR,ST040X,2017-03-11,08:30:00,RSTR8,1.78,NA,Light,1,19.6,15.9,4729,Reset counter
RSTR,ST040X,2017-03-11,17:30:00,RSTR8,3.43,NA,Heavy,4,NA,NA,2614,Trap had extremely heavy debris; had to pull back screen. Pulled trap to north shore 4 feet.
RSTR,ST040X,2017-03-11,20:00:00,RSTR8,3.52,NA,Light,1,NA,NA,850,NA
RSTR,ST040X,2017-03-11,22:30:00,RSTR8,3.6,NA,Light,1,NA,NA,1470,NA
RSTR,ST040X,2017-03-11,23:30:00,RSTR8,3.6,NA,Light,1,NA,NA,2016,NA
RSTR,ST040X,2017-03-12,10:15:00,RSTR8,3.62,NA,Light,1,10.8,10.1,5258,Reset counter
RSTR,ST040X,2017-03-12,19:45:00,RSTR8,3.62,NA,Medium,1,NA,NA,3284,NA
RSTR,ST040X,2017-03-13,09:15:00,RSTR8,3.65,NA,Medium,1,10.1,10,8012,Reset counter; LAM (adult)
RSTR,ST040X,2017-03-13,19:45:00,RSTR8,3.68,NA,Medium,1,NA,NA,3787,NA
RSTR,ST040X,2017-03-14,09:00:00,RSTR8,3.68,NA,Medium,1,9.7,9.6,8606,Reset counter
RSTR,ST040X,2017-03-14,19:30:00,RSTR8,3.7,NA,Light,1,NA,NA,3757,NA
RSTR,ST040X,2017-03-14,21:30:00,RSTR8,3.7,NA,Light,1,NA,NA,4488,NA
RSTR,ST040X,2017-03-14,22:45:00,RSTR8,3.7,NA,Light,1,NA,NA,4945,NA
RSTR,ST040X,2017-03-15,10:00:00,RSTR8,3.64,NA,Light,1,10,9.9,8860,Reset counter
RSTR,ST040X,2017-03-15,19:30:00,RSTR8,3.65,NA,Light,1,NA,NA,3435,NA
RSTR,ST040X,2017-03-15,20:30:00,RSTR8,3.65,NA,Light,1,NA,NA,4186,NA
RSTR,ST040X,2017-03-15,21:45:00,RSTR8,3.65,NA,Light,1,NA,NA,4645,NA
RSTR,ST040X,2017-03-16,08:45:00,RSTR8,3.65,NA,Light,1,9.8,10.1,8202,Reset counter
RSTR,ST040X,2017-03-17,09:00:00,RSTR8,3.66,NA,Medium,1,9.5,9.8,8735,Reset counter
RSTR,ST040X,2017-03-18,08:15:00,RSTR8,3.67,NA,Medium,3,NA,9.9,6528,Trap stopped upon arrival. Log removed. Reset counter
RSTR,ST040X,2017-03-19,08:30:00,RSTR8,3.65,3,Heavy,1,10,NA,8805,Reset counter; Door was open upon arrival. (broken) raised trap at 0800
RSTR,ST040X,2017-03-19,14:00:00,RSTR8,3.7,0,n/p,4,NA,NA,NA,Fixed latches
RSTR,ST040X,2017-03-20,08:30:00,RSTR8,3.7,NA,Light,1,10,9.2,7123,Reset counter
RSTR,ST040X,2017-03-21,08:45:00,RSTR8,3.69,NA,Medium,1,10,9.4,9169,Reset counter
RSTR,ST040X,2017-03-21,16:15:00,RSTR8,4.18,NA,Heavy,3,NA,NA,2875,Reset counter; moved trap over 4ft towards northbank. Rasied cone due to logs in cells.
RSTR,ST040X,2017-03-21,20:30:00,RSTR8,4.28,NA,Medium,1,NA,NA,1675,NA
RSTR,ST040X,2017-03-22,09:00:00,RSTR8,4.32,NA,Medium,1,13.1,13.8,4873,Reset counter
RSTR,ST040X,2017-03-22,21:00:00,RSTR8,4.33,NA,Light,1,NA,NA,3228,NA
RSTR,ST040X,2017-03-23,10:00:00,RSTR8,4.25,NA,Light,1,13.4,13.8,6864,Reset counter
RSTR,ST040X,2017-03-23,19:45:00,RSTR8,4.24,NA,Light,1,NA,NA,2635,NA
RSTR,ST040X,2017-03-23,22:00:00,RSTR8,4.23,NA,Light,1,NA,NA,3281,NA
RSTR,ST040X,2017-03-23,23:15:00,RSTR8,4.24,NA,Light,1,NA,NA,3555,NA
RSTR,ST040X,2017-03-24,10:00:00,RSTR8,4.22,NA,Light,1,17.5,14.4,6450,Reset counter
RSTR,ST040X,2017-03-24,19:45:00,RSTR8,4.22,NA,Light,1,NA,NA,2611,NA
RSTR,ST040X,2017-03-25,07:30:00,RSTR8,4.21,NA,Light,1,13.3,13.4,5732,Reset counter
RSTR,ST040X,2017-03-26,08:45:00,RSTR8,4.22,NA,Medium,1,14.4,14.3,6504,Reset counter
RSTR,ST040X,2017-03-27,09:00:00,RSTR8,4.21,NA,Medium,1,13.5,9,6501,Reset counter; moved trap over 3 1/2 feet into flow.
RSTR,ST040X,2017-03-28,09:00:00,RSTR8,4.21,NA,Medium,1,11.5,8.6,10009,Reset counter.
RSTR,ST040X,2017-03-29,08:00:00,RSTR8,4.8,NA,Medium,1,10,7.9,10499,Reset counter.
RSTR,ST040X,2017-03-30,08:45:00,RSTR8,4.21,NA,Medium,1,7.8,8.2,10822,Reset counter
RSTR,ST040X,2017-03-30,19:30:00,RSTR8,4.21,NA,Heavy,1,NA,NA,4573,NA
RSTR,ST040X,2017-03-30,20:00:00,RSTR8,4.2,NA,Light,1,NA,NA,5612,NA
RSTR,ST040X,2017-03-30,21:15:00,RSTR8,4.2,NA,Light,1,NA,NA,6065,NA
RSTR,ST040X,2017-03-31,10:00:00,RSTR8,4.2,NA,Medium,1,8.3,10,10855,Reset counter
RSTR,ST040X,2017-04-01,08:45:00,RSTR8,4.26,NA,Heavy,2,9.5,8.42,9125,Reset counter; some sticks partially blocking one cell.
RSTR,ST040X,2017-04-01,15:00:00,RSTR8,n/p,NA,Light,3,NA,NA,1068,Reset counter; raised trap to remove large log. Reset counter at 1500
RSTR,ST040X,2017-04-02,09:00:00,RSTR8,4.2,NA,Light,3,NA,12.9,881,Reset counter; trap stopped upon arrival.  A-frame pushed back. Log and inflatable boat jammed in cells.
RSTR,ST040X,2017-04-03,10:00:00,RSTR8,4.2,NA,Light,1,12.5,12,7286,Reset counter
RSTR,ST040X,2017-04-04,10:30:00,RSTR8,4.26,NA,Light,1,12.8,13.3,7170,Reset counter
RSTR,ST040X,2017-04-05,08:30:00,RSTR8,4.2,NA,Medium,1,12.6,12.3,6418,Reset counter
RSTR,ST040X,2017-04-05,20:15:00,RSTR8,5.25,NA,Medium,1,NA,NA,3892,NA
RSTR,ST040X,2017-04-06,08:30:00,RSTR8,5.37,NA,Medium,1,10.1,9.4,8221,Reset counter
RSTR,ST040X,2017-04-06,20:00:00,RSTR8,5.42,NA,Medium,1,NA,NA,4174,Counter was not reset.
RSTR,ST040X,2017-04-06,22:00:00,RSTR8,5.45,NA,Light,1,NA,NA,4947,Counter was not reset.
RSTR,ST040X,2017-04-06,23:00:00,RSTR8,5.45,NA,Light,1,NA,NA,5291,Counter was not reset.
RSTR,ST040X,2017-04-07,11:30:00,RSTR8,5.42,NA,Medium,1,9.4,9.9,9763,Counter was reset.
RSTR,ST040X,2017-04-07,19:30:00,RSTR8,5.43,NA,Light,1,NA,NA,2956,Counter was not reset.
RSTR,ST040X,2017-04-08,08:45:00,RSTR8,5.48,NA,Medium,1,10.1,10.6,7518,Counter was reset.
RSTR,ST040X,2017-04-09,09:45:00,RSTR8,5.48,NA,Medium,1,10.6,10.1,8070,Counter was reset.
RSTR,ST040X,2017-04-10,08:45:00,RSTR8,5.4,NA,Light,1,10.2,9.9,7626,Counter was reset.
RSTR,ST040X,2017-04-11,09:30:00,RSTR8,5.44,NA,Light,1,9.9,9.8,8734,Reset counter
RSTR,ST040X,2017-04-12,08:15:00,RSTR8,5.42,NA,Medium,1,10.2,9.5,8019,Counter was reset.
RSTR,ST040X,2017-04-12,19:15:00,RSTR8,5.96,NA,Medium,1,NA,NA,3971,Counter was not reset.
RSTR,ST040X,2017-04-12,22:15:00,RSTR8,6.04,NA,Light,1,NA,NA,4561,Counter was not reset.
RSTR,ST040X,2017-04-12,23:15:00,RSTR8,6.1,NA,Light,1,NA,NA,4785,Counter was not reset.
RSTR,ST040X,2017-04-13,08:00:00,RSTR8,6.2,NA,Light,1,15,15.2,6980,Counter was reset.
RSTR,ST040X,2017-04-13,19:30:00,RSTR8,6.21,NA,Medium,1,NA,NA,2670,Counter was not reset.
RSTR,ST040X,2017-04-14,09:30:00,RSTR8,6.32,NA,Medium,1,15.6,16.6,5823,Counter was reset.
RSTR,ST040X,2017-04-15,08:30:00,RSTR8,6.2,NA,Light,1,16.6,17.2,4917,Counter was reset.
RSTR,ST040X,2017-04-16,08:45:00,RSTR8,6.2,NA,Light,1,16.9,17.4,5207,Counter was reset.  PRS not doing well; released on trap.
RSTR,ST040X,2017-04-17,09:45:00,RSTR8,6.2,NA,Light,1,17.4,17.8,5257,Reset counter
RSTR,ST040X,2017-04-18,11:15:00,RSTR8,n/p,NA,Light,1,19.6,18,5213,No stream gauge? Counter was reset.
RSTR,ST040X,2017-04-19,10:30:00,RSTR8,6.31,NA,Light,1,16.1,16.6,4691,Counter was reset.
RSTR,ST040X,2017-04-20,10:00:00,RSTR8,6.22,NA,Light,1,16.8,17.6,4847,Scale stopped working.  Counter was reset.
RSTR,ST040X,2017-04-20,20:00:00,RSTR8,n/p,NA,Light,1,NA,NA,2038,Counter was not reset. Stream gauge underwater.
RSTR,ST040X,2017-04-20,22:15:00,RSTR8,n/p,NA,Light,1,NA,NA,NA,Counter was not reset.  Did not get total revs. Stream gauge underwater.
RSTR,ST040X,2017-04-20,23:15:00,RSTR8,n/p,NA,Light,1,NA,NA,2704,Counter was not reset.
RSTR,ST040X,2017-04-21,11:15:00,RSTR8,n/p,NA,Light,1,17.7,17.5,5150,Counter was reset.  Stream gauge under water.  Scale battery died.
RSTR,ST040X,2017-04-22,08:30:00,RSTR8,n/p,NA,Medium,1,17.7,17.6,4185,Counter was reset. Stream gauge submerged. Scale batteries died half way through.  Couldn’t weigh some hardhead.
RSTR,ST040X,2017-04-23,08:15:00,RSTR8,n/p,NA,Medium,1,19.1,19.5,4705,Counter was reset.  Stream gauge submerged.
RSTR,ST040X,2017-04-24,08:15:00,RSTR8,n/p,NA,Light,1,16.9,16.9,4745,Counter was reset. Stream gauge under water.
RSTR,ST040X,2017-04-25,08:15:00,RSTR8,n/p,NA,Light,1,17.8,14.9,4855,Counter was reset.
RSTR,ST040X,2017-04-26,08:15:00,RSTR8,2.1,NA,Medium,1,14.2,10.7,5441,Counter was reset. Set new stream gauge.
RSTR,ST040X,2017-04-26,21:30:00,RSTR8,3,NA,Medium,1,NA,NA,4151,Counter was not reset.
RSTR,ST040X,2017-04-27,08:30:00,RSTR8,3.8,NA,Medium,1,10.4,12.2,7566,Counter was reset.
RSTR,ST040X,2017-04-27,20:30:00,RSTR8,3.8,NA,Medium,1,NA,NA,3784,NA
RSTR,ST040X,2017-04-27,22:45:00,RSTR8,3.8,NA,Light,1,NA,NA,4552,First check after release
RSTR,ST040X,2017-04-27,23:30:00,RSTR8,3.8,NA,Light,1,NA,NA,4852,NA
RSTR,ST040X,2017-04-28,11:30:00,RSTR8,3.8,NA,Medium,1,11.7,11.4,8780,Counter was reset.
RSTR,ST040X,2017-04-29,10:15:00,RSTR8,3.81,NA,Heavy,1,12.2,10.8,7069,Counter was reset.
RSTR,ST040X,2017-04-30,09:45:00,RSTR8,3.83,NA,Medium,1,11.2,10.4,7512,Counter was reset.
RSTR,ST040X,2017-05-01,09:45:00,RSTR8,3.8,NA,Medium,1,11.7,11.9,7802,Counter was reset.
RSTR,ST040X,2017-05-02,09:45:00,RSTR8,3.9,NA,Medium,1,11.4,11.8,6378,Flow meter not working. Reset counter
RSTR,ST040X,2017-05-03,08:30:00,RSTR8,4,NA,Medium,1,11,11.6,7576,Reset counter
RSTR,ST040X,2017-05-04,08:30:00,RSTR8,4,NA,Medium,2,15.6,10.9,7561,Reset counter
RSTR,ST040X,2017-05-05,09:30:00,RSTR8,3.8,NA,Medium,1,12.1,11.8,7868,Reset counter
RSTR,ST040X,2017-05-05,17:15:00,RSTR8,4,0,n/p,1,NA,10.8,1319,Raised overhead cable 6-7 feet
RSTR,ST040X,2017-05-06,09:00:00,RSTR8,n/p,NA,n/p,4,NA,NA,988,Large tree had floated down from upstream and pulled down the overhead.
RSTR,ST040X,2017-05-06,11:00:00,RSTR8,n/p,NA,n/p,NA,NA,NA,NA,Towed RST down river to the pond area below trap.
RSTR,ST040X,2017-05-08,13:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Counter was reset.  Reset trap position.  Fishing in original spot.
RSTR,ST040X,2017-05-09,08:30:00,RSTR8,4.7,NA,Medium,1,13.8,14.6,4158,Counter was reset.
RSTR,ST040X,2017-05-10,08:30:00,RSTR8,4.75,NA,Medium,1,12.9,14.5,5354,Counter was reset.
RSTR,ST040X,2017-05-11,09:30:00,RSTR8,4.78,NA,Medium,1,14.7,15.2,6353,Counter was reset.
RSTR,ST040X,2017-05-11,20:00:00,RSTR8,5.19,NA,Light,1,NA,NA,2701,Counter was not reset.
RSTR,ST040X,2017-05-12,08:30:00,RSTR8,5.54,NA,Medium,1,15.1,14.5,5647,Reset counter
RSTR,ST040X,2017-05-13,08:30:00,RSTR8,5.46,NA,Medium,1,15,14.3,6257,Reset counter
RSTR,ST040X,2017-05-14,08:00:00,RSTR8,5.4,NA,Medium,1,13.2,13.1,6231,Reset counter
RSTR,ST040X,2017-05-15,08:15:00,RSTR8,5.46,NA,Light,1,13.1,14.3,6138,Counter was reset.
RSTR,ST040X,2017-05-16,08:45:00,RSTR8,5.4,NA,Light,1,13.8,13.6,6311,Counter was reset.
RSTR,ST040X,2017-05-17,08:30:00,RSTR8,5.3,NA,Medium,1,13.7,14.1,6218,Reset counter
RSTR,ST040X,2017-05-18,08:30:00,RSTR8,5.3,NA,Medium,1,14,13.1,6330,Reset counter
RSTR,ST040X,2017-05-18,20:30:00,RSTR8,5.42,NA,Medium,1,NA,NA,3214,NA
RSTR,ST040X,2017-05-18,22:45:00,RSTR8,5.42,NA,Light,1,NA,NA,3798,NA
RSTR,ST040X,2017-05-18,23:45:00,RSTR8,5.42,NA,Light,1,NA,NA,4053,NA
RSTR,ST040X,2017-05-19,10:45:00,RSTR8,5.53,3,Medium,1,14.3,NA,6924,Reset counter
RSTR,ST040X,2017-05-22,08:00:00,RSTR8,5.4,0,n/p,4,NA,14.4,NA,Reset counter; set trap
RSTR,ST040X,2017-05-23,08:30:00,RSTR8,5.4,NA,Medium,1,14,14.4,6451,Reset counter
RSTR,ST040X,2017-05-24,08:30:00,RSTR8,5.38,NA,Medium,1,14.4,12.9,6395,Reset counter
RSTR,ST040X,2017-05-25,09:45:00,RSTR8,5.42,NA,Medium,1,12.9,13.9,6613,Reset counter
RSTR,ST040X,2017-05-26,08:15:00,RSTR8,5.32,3,Medium,1,13.06,NA,5848,Reset counter
RSTR,ST040X,2017-05-30,08:00:00,RSTR8,4.98,0,n/p,4,NA,14.97,NA,NA
RSTR,ST040X,2017-05-31,09:00:00,RSTR8,5.02,NA,Medium,1,13.36,14.2,6340,Reset counter
RSTR,ST040X,2017-05-31,21:00:00,RSTR8,4.82,NA,Light,1,NA,NA,3171,NA
RSTR,ST040X,2017-05-31,22:45:00,RSTR8,4.82,NA,Light,1,NA,NA,3529,NA
RSTR,ST040X,2017-05-31,23:50:00,RSTR8,4.82,NA,Light,1,NA,NA,3821,NA
RSTR,ST040X,2017-06-01,09:45:00,RSTR8,4.82,NA,Light,1,13.7,13.7,6408,Reset counter
RSTR,ST040X,2017-06-02,09:00:00,RSTR8,4.55,3,n/p,1,13.4,NA,5916,Velocity meter not working. Reset counter
RSTR,ST040X,2017-06-05,08:30:00,RSTR8,4.5,0,n/p,4,NA,14.3,NA,Reset counter
RSTR,ST040X,2017-06-06,08:15:00,RSTR8,4.08,NA,Medium,1,14.8,13,6059,Reset counter
RSTR,ST040X,2017-06-07,10:45:00,RSTR8,4.08,NA,Light,1,14,14.2,6715,Reset counter
RSTR,ST040X,2017-06-08,08:30:00,RSTR8,3.62,NA,Light,1,13.2,13.9,5553,Reset counter
RSTR,ST040X,2017-06-09,08:15:00,RSTR8,3.18,NA,Medium,1,14.7,NA,6183,Reset counter
RSTR,ST040X,2017-06-12,08:15:00,RSTR8,2.79,0,n/p,4,NA,13.6,NA,Reset counter and set trap.
RSTR,ST040X,2017-06-13,08:45:00,RSTR8,2.87,NA,Light,1,13.5,13.9,6462,Reset counter
RSTR,ST040X,2017-06-14,08:30:00,RSTR8,2.72,NA,Medium,1,14.1,17.8,6304,Counter reset
RSTR,ST040X,2017-06-15,08:15:00,RSTR8,2.43,NA,Medium,1,13.1,13.7,6342,Counter reset
RSTR,ST040X,2017-06-16,08:30:00,RSTR8,1.95,3,Medium,1,13.8,NA,6488,Counter reset
RSTR,ST040X,2017-06-19,08:00:00,RSTR8,1.6,0,n/p,4,NA,14.12,NA,Counter reset
RSTR,ST040X,2017-06-20,07:15:00,RSTR8,1.6,NA,Medium,1,13.8,13.9,6230,Reset counter
RSTR,ST040X,2017-06-21,07:15:00,RSTR8,1.56,NA,Medium,1,13.5,13.75,6315,Reset counter
RSTR,ST040X,2017-06-22,09:15:00,RSTR8,1.1,NA,Light,1,13.5,14,6747,Reset counter
RSTR,ST040X,2017-06-23,07:30:00,RSTR8,1.1,3,Medium,1,13.7,NA,5841,Reset counter
RSTR,ST040X,2017-06-26,09:30:00,RSTR8,1.11,0,n/p,4,NA,14.1,NA,Reset counter; set trap
RSTR,ST040X,2017-06-27,08:30:00,RSTR8,1.13,NA,Medium,1,14.4,14.4,5909,Reset counter
RSTR,ST040X,2017-06-28,09:30:00,RSTR8,0.72,NA,Medium,1,13.8,14.4,6294,Reset counter
RSTR,ST040X,2017-06-29,09:00:00,RSTR8,0.28,NA,Medium,1,14.9,13.8,5807,Reset counter
RSTR,ST040X,2017-06-30,08:00:00,RSTR8,n/p,3,Medium,1,14.5,NA,5589,Stream gauge is out of water due to water level dropping. Raised trap for the season.
RSTR,ST040X,2018-01-04,14:30:00,RSTR8,2.65,0,n/p,4,NA,21,NA,Reset counter; installed trap
RSTR,ST040X,2018-01-05,09:30:00,RSTR8,2.68,3,Light,1,15.7,NA,3187,Reset counter; raised trap
RSTR,ST040X,2018-01-05,14:15:00,RSTR8,2.6,0,n/p,4,NA,20.2,NA,Trap started fishing at 1415. Reset counter
RSTR,ST040X,2018-01-06,08:45:00,RSTR8,2.68,NA,Medium,1,14.65,15.4,4026,Reset counter
RSTR,ST040X,2018-01-07,08:00:00,RSTR8,2.62,NA,Medium,1,18.8,23.1,5157,Reset counter
RSTR,ST040X,2018-01-08,10:00:00,RSTR8,2.68,NA,Light,1,19.6,19.2,5185,Reset counter
RSTR,ST040X,2018-01-08,19:30:00,RSTR8,2.7,NA,Medium,1,NA,NA,2357,NA
RSTR,ST040X,2018-01-08,22:00:00,RSTR8,2.75,NA,Light,1,NA,NA,2853,NA
RSTR,ST040X,2018-01-09,10:00:00,RSTR8,3.46,NA,Heavy,1,12.3,13.5,6233,Reset counter
RSTR,ST040X,2018-01-09,12:30:00,RSTR8,4.03,NA,Medium,1,NA,NA,693,NA
RSTR,ST040X,2018-01-09,17:30:00,RSTR8,4.6,NA,Heavy,1,NA,NA,2454,Reset Counter
RSTR,ST040X,2018-01-09,19:30:00,RSTR8,4.6,NA,Medium,1,NA,NA,693,NA
RSTR,ST040X,2018-01-10,00:00:00,RSTR8,4.6,NA,Light,1,NA,NA,2243,NA
RSTR,ST040X,2018-01-10,11:00:00,RSTR8,4.28,NA,Medium,1,11.5,10.9,5667,Reset counter
RSTR,ST040X,2018-01-10,17:15:00,RSTR8,3.46,NA,Light,1,NA,NA,1943,NA
RSTR,ST040X,2018-01-11,09:00:00,RSTR8,3.45,NA,Medium,1,18.6,17.5,5322,Reset Counter
RSTR,ST040X,2018-01-11,13:00:00,RSTR8,4.39,NA,Medium,1,NA,NA,1370,NA
RSTR,ST040X,2018-01-11,17:30:00,RSTR8,4.5,NA,Medium,1,NA,NA,3009,NA
